"capability_id","workspace","canonical_route","object_type","action","permission","guard_helper","server_enforcement_point","frontend_behavior","source_review_status","verification_status","evidence"
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/security/isolation-tests/:testId/execute","POST handleIsolationExecution","marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.security.view|marketplace.security.access_review|marketplace.security.isolation.review|marketplace.security.events.view|marketplace.backup.view|marketplace.recovery_test.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/security/isolation-tests/[testId]/execute/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by TrustCommand; AdminWorkspaceContextNav."
"CAP-B11-001","Trust & qualité","/angelcare-marketplace/admin/trust","/api/angelcare-marketplace/security/recovery-tests/:testId/transition","POST handleRecoveryTransition","marketplace.analytics.view|marketplace.analytics.definitions.manage|marketplace.security.view|marketplace.security.access_review|marketplace.security.isolation.review|marketplace.security.events.view|marketplace.backup.view|marketplace.recovery_test.approve","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/security/recovery-tests/[testId]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by TrustCommand; AdminWorkspaceContextNav."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/health","POST handleTerritoryHealthGet|handleTerritoryHealthPost","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/health/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/overrides","POST handleTerritoryOverridesGet|handleTerritoryOverridesPost","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/overrides/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/readiness/:gateKey","PATCH handleTerritoryReadinessPatch","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/readiness/[gateKey]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/readiness/sign-off","POST handleTerritoryReadinessSignOffPost","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/readiness/sign-off/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/readiness/validate","POST handleTerritoryReadinessValidatePost","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/readiness/validate/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode","PATCH handleTerritoryGet|handleTerritoryPatch","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/settings/:settingKey","PATCH handleTerritorySettingPatch","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/settings/[settingKey]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territories/:territoryCode/transition","POST handleTerritoryTransitionPost","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territories/[territoryCode]/transition/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
"CAP-B07-001","Opérations","/angelcare-marketplace/admin/operations/today","/api/angelcare-marketplace/territory-overrides/:overrideId/review","POST handleTerritoryOverrideReviewPost","marketplace.territories.submit_review|marketplace.territories.approve_soft_launch|marketplace.territories.approve_live|marketplace.territories.pause|marketplace.territories.archive|marketplace.territories.update|marketplace.territories.resume|marketplace.territories.view|marketplace.territories.create|marketplace.territories.clone|marketplace.territory_settings.view|marketplace.territory_settings.manage|marketplace.territory_overrides.view|marketplace.territory_overrides.create|marketplace.territory_overrides.approve|marketplace.territory_overrides.reject|marketplace.territory_overrides.rollback|marketplace.territory_readiness.view|marketplace.territory_readiness.manage|marketplace.territory_readiness.review|marketplace.territory_readiness.sign_off|marketplace.territory_health.view|marketplace.territory_health.manage|marketplace.territories.preview|marketplace.territories.export","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/territory-overrides/[overrideId]/review/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by OperationsCommand."
